external_gene_name	log2FoldChange	pvalue
TRBV11-2	2.429718873250745	0.036150677702867666
RAB3C	2.3979985638157	0.030361575071960856
HOXB6	2.389600341971313	0.03809005004882548
SRSF9P1	2.384648034194544	0.03955512126229457
RBM24	2.380712448973024	0.011747015939872126
ORM1	2.3615051208282543	0.005168696936192906
FOXP3	2.3473552199887364	0.020766174964925676
FGF22	2.3170509866645275	0.03284758639024346
ENSG00000283265	2.31573857492167	0.026710277569856174
CXCL3	2.3111536547965983	7.362277722417874e-4
CCL20	2.3091193145583246	0.017172241790388877
ENSG00000218565	2.301935131473443	0.048371126153901774
SIGLEC18P	2.294090856721945	0.003821988457357288
MYBPH	2.2663639898324477	0.008636161039217435
ENSG00000274156	2.2551897336391336	0.037308636433524583
LYZ	2.246164204946563	0.018298309211065383
TRAV1-2	2.2400599483367154	0.030744164759067397
LINC02273	2.2361734934102113	0.007240572090773316
STAG3L5P-PVRIG2P-PILRB	2.2327017904853728	0.01275823528095078
IL24	2.2244509386048397	0.0012064884315320576
LINC00659	2.2207501992130476	0.03207265501451873
MARCO	2.2190510253635485	1.956298066421082e-4
ENSG00000279822	2.2041587199722965	0.03788621753543307
TMIGD2	2.1807916175512694	0.003459626959902555
CRYBG2	2.178232677590317	0.0118671295386615
OLIG1	2.1725845409973195	0.004275840556235058
GPR68	2.1590654634414985	2.2778342592719692e-4
PDYN-AS1	2.1588357541613137	0.044213687379238906
KCNH4	2.1570233830205283	0.017618026486550375
PPBP	2.141202193803899	0.02017753190917906
CCL17	2.136175636372677	0.03631627763911578
MMP12	2.1260749771864065	0.03475368229466183
LINC02880	2.125452325861545	0.04753760713327912
SWINGN	2.12474743958673	0.006757396028185947
SLC22A3	2.1139102340207914	0.016192269163007377
MEI1	2.109166793137988	5.430767576623867e-4
SIGLEC10	2.1068785323781802	0.006326499462528572
MIR6753	2.1058190386507545	0.03855640006289696
RPL29P11	2.0990905801939195	0.016646913772348535
SLC12A5-AS1	2.0972371716233957	0.014230308497452498
SIGLEC15	2.092047355272844	0.03029491787959859
IL23A	2.08533904226362	1.2140572058421652e-5
ENSG00000246575	2.0775479052621293	0.014154787632280143
ESPN	2.0686447168181776	0.018048322856685672
GATA2-AS1	2.068320876996777	0.04702263335779003
ENSG00000272911	2.0680890831038066	0.01588731791044227
ENSG00000262823	2.0644884238603605	0.02691907985401296
ARHGEF16	2.0569317407401146	0.01845687942945327
ENSG00000253593	2.05466220851695	0.03779377707568104
STEAP1B-AS1	2.051518820938516	0.014046509442085235
FBL	2.050412371696805	6.031073206772083e-4
LIX1L-AS1	2.0475580120231807	0.015320208196209883
S100A12	2.0458103891640027	0.0021890990970657625
ENSG00000232949	2.0451129510437105	0.02464172578489752
GNG8	2.0403330079809545	0.028428769246625657
ENSG00000261253	2.038737523992854	0.04264686181534325
CYP1A1	2.0232558102506593	0.026129916691767178
DYNLT5	2.017534840302132	0.01151180850243323
LAD1	2.007422751578803	0.026295130601970796
SCN5A	2.00547740583037	0.01676345772362779
ENSG00000267737	2.003530233601087	0.022350852076566233
MARVELD3	1.9899780080428782	0.03508745056081732
LAIR1	1.9843841240343356	9.11207510486204e-5
MREG	1.9807333324274048	0.013268255586925836
C3orf20	1.9785628220971985	0.027713627641579343
CXCR3	1.9722268625345631	0.017863694945501298
IER3	1.9694511678010793	0.048604252260983034
ENSG00000260719	1.9636082914473671	0.046011043993130676
C2orf83	1.961661924190458	0.008952814112801308
LINGO3	1.9528100724911617	0.013842676612768928
HOXB-AS1	1.9517654679602292	0.04628677159421116
MMP2-AS1	1.9364010816305564	0.016138430195175895
MMP9	1.9353672319539676	0.018295562393057595
PI3	1.9306578085379078	0.004796152228623882
ENSG00000280300	1.9188888644835018	0.030896248080004098
LTB4R	1.9185488898889123	0.020996831545014992
CD52	1.9139557246438001	0.009316237822455426
KCNG1	1.9054205366093795	0.003371418843665366
ENSG00000287828	1.9037752202748046	0.0386874071997135
ENSG00000278341	1.9009002563920276	0.04046780561994304
RHOV	1.895240273491008	0.008808855505975096
PARP11-AS1	1.8892552851434605	0.008852454993441313
MIR3945HG	1.8881635966998243	0.028210589586627054
DOC2GP	1.8836326301074262	0.017838590327379153
GPA33	1.882562728883952	0.014727320574396645
CTSK	1.8757757429710442	0.038052941344465824
LINC01093	1.8749278511550431	0.03295584146807107
PRSS33	1.8747325524081986	0.0015222897333989178
EDN1	1.8662755798854338	0.005044290187599319
CEROX1	1.8632232578693715	0.020024714894085856
LINC02362	1.8493788789237458	0.04326090593280871
LAMP3	1.8491157703724583	0.029603064951000378
MUC5B	1.8455526075665203	0.018937228031510944
SPNS3	1.8444413099747605	0.010248450860811116
ENSG00000261770	1.8369239719667765	0.027037632003936805
CCR7	1.8363668328284755	0.010897491788367793
ADTRP	1.8338756711677215	0.0342710737572524
CHRDL2	1.83274673907647	0.03798697866157153
ENSG00000273443	1.8288682920526496	0.01338867040238136
S1PR4	1.8277189387848345	0.006590814363602596
PTGS2	1.824180800223043	0.00590103113194142
ENSG00000255026	1.8217318302896823	0.027440458469175148
ENSG00000272144	1.8145433932986756	0.04833607704270677
S100A9	1.8136230987699125	0.005510991831012618
NCF1	1.813202029523116	0.007875176861283983
UBASH3A	1.7979028713492797	0.027439954940923734
S100A4	1.796751482184204	0.04781832924878551
MROH6	1.792781352184433	0.03559369163268039
B4GALNT4	1.7907337885019834	0.03762620194420405
OLR1	1.78477887592555	0.0022474181511817773
ENSG00000286035	1.7842427234470284	0.043208597695183544
PCED1B-AS1	1.7837531822587935	0.01057767477889803
EBI3	1.7836768145521562	0.0013221796102418273
LINC03049	1.7826384193431626	0.005734481876482388
PTGIR	1.7807236701729774	0.027584153332502043
GZMK	1.7788494972352684	0.03975225427673835
FSD1	1.7780319540434437	2.8862803207938806e-4
ENSG00000253123	1.773259142289822	0.02658396196756318
MCEMP1	1.772199980491	0.005260563044310348
COL9A3	1.7685168676913516	0.0021499971955461273
CRIP1	1.764601835039419	0.047807097109140884
ARMH1	1.7549980996515178	0.016281934153243614
NCF1C	1.7470806540196255	0.013149161470382682
EFHD1	1.7418262675011427	0.0247100862684242
NKD1	1.7417151489900513	0.03888940993650069
GMPR2	1.7385847400030843	0.004521741486765916
LINC01550	1.7270333965481266	0.012654220236094018
ENSG00000288156	1.7043028079449625	0.04123891096120769
NCF1B	1.7037935844523941	0.006999329000315893
PHF1	1.7030307046599813	1.7553232081956509e-4
CXCL2	1.7004301810982778	0.0012330461654874306
TRAV8-3	1.6971272490346094	0.03985646180446536
BMP2	1.6927982539691102	0.03163526737742474
KLRC1	1.6924774650819843	0.03399665288458342
MSC	1.6916301323677252	1.999191111908549e-4
SNORA33	1.6891168320965282	0.0014649703161996404
VIPR1	1.6869765308710443	0.016086859170690953
TNIP3	1.6864464030845738	0.011755944863339564
SLC7A7	1.68523215579406	0.0053014943194191096
FXYD7	1.6810497684321668	0.04759792090984072
RNF157-AS1	1.679648978622096	0.0279976378599351
LEF1	1.6768012165990906	0.008856505902658917
ENSG00000283602	1.6765916156042033	0.02734651035045119
IL1RN	1.67290200253851	0.016796682881851786
ALOX15P1	1.672449569446987	0.04242953779688907
SYNGAP1	1.6718505043604857	0.007452784827786622
HPDL	1.6711369929446127	0.004256449863977808
CXCL8	1.6694467744629258	5.814402081045271e-4
ENSG00000259940	1.665979645290009	0.021510263766354953
POU2F2-AS1	1.6657483505257047	0.017416327049461944
ENSG00000279825	1.661033917204551	0.046651707524802355
CHI3L2	1.6595518965595704	0.02469235835476084
GPR84	1.6589800138876958	0.014421734643028055
CXCL5	1.6580623452152765	0.02555345504981877
ENSG00000174171	1.6552739050920915	0.011876266071431699
TNFRSF25	1.6504048054104572	0.009975358554850707
SIT1	1.6494033184448473	0.01933368861757821
EDAR	1.6431283697946555	0.01996114337599511
LINC02446	1.6428626602140604	0.02014821366264255
LPAL2	1.64105710870725	0.0034700255714151416
PF4	1.6402584544367529	0.04243470991573952
HCK	1.6354255761867675	0.013585048655646728
CTRC	1.6297825001582276	0.025192837971330363
GIMAP1	1.6284100985558516	0.023448158983878382
ACSL6	1.6217136601669766	0.0368274649087177
ALOX5AP	1.6213696171335281	0.0035611292513633907
GIMAP5	1.6150662472465456	0.017716331290418483
TULP2	1.6121139484499014	0.0489190156847816
LTK	1.6091019546683323	0.036026831491491745
UBE2SP1	1.608325071644585	0.009005266418481855
RPSAP52	1.6061414188481833	0.049358151164238744
NLRP6	1.6060376671374028	0.04427904285844742
ADORA2A	1.601335175080627	0.013386345294762812
SLCO5A1	1.6001252272826836	0.025993165914434544
OSM	1.5997451987154545	0.03196628658356938
ADGRE1	1.598769723811407	0.0358647088473111
BATF	1.592954366665715	0.048386201493851304
MEDAG	1.5848765261092952	0.0021617687182037544
INHBB	1.5801132830071731	0.025748684856905523
S100A8	1.5782899201272484	0.024013976330721273
PPM1N	1.5717009179362773	0.035274813122613394
ENSG00000215861	1.570880710184175	0.0012922857312775056
PGGHG	1.5700215368141908	0.028003386517185685
TRAV8-2	1.5697848855364813	0.03992496596472434
PKIB	1.5689102359585843	0.04190634825665042
ENSG00000263264	1.565479394528094	0.048062785424019885
KLF2	1.5646703759180285	0.006374422173489293
FAM136DP	1.5611459077649545	0.04956054290683849
CASS4	1.555269049334696	0.027823210987110422
SERPINA1	1.5523772068601216	0.018997997675460516
HAGHL	1.5488560896445909	0.011793324736600986
CD14	1.5352484956773755	0.022700021803944308
DGCR11	1.5346171072365982	0.0055125101430335156
RND1	1.5273313497734105	0.026040675416655206
GPR132	1.5243399329075953	0.027173039051424135
ADGRG3	1.5222044035544957	0.04462696717737802
SERPINB2	1.5208077275804228	0.026707129433150137
P2RX5	1.5201148371606257	0.023665799066840743
NOG	1.5199487775285723	0.018498286268290517
MIR223HG	1.5108377477920387	0.027130524246722073
TNFAIP8L2	1.5099852802229947	0.04276787823988069
DEPDC7	1.5079852818913737	0.012291278264310514
ENSG00000279332	1.5051564610815824	0.0468698673728491
POU2F2	1.5032339018711758	0.004139980910109691
LIF	1.5031461573420184	0.011036294821423454
STXBP5-AS1	1.4948819945243894	0.003727897688303158
CORO1A	1.4935628452149439	0.02627005839292446
DTX2	1.4897705190416712	0.01273682315970763
CD7	1.4891614021630686	0.03897704800270534
RNF144B	1.4891164682815299	0.008545251397297903
CD3D	1.4845701419107953	0.03211257467272999
ENSG00000274292	1.4825452694239367	0.035821594786469464
GNA15	1.4757770721010295	0.04199587065466613
LINC02863	1.4752410120084836	0.043624716916599714
KLRG1	1.474840274810951	0.03644346893951982
SIGLEC5	1.470700426913446	0.04032022908692398
C3	1.463009941313648	0.0010192808705622627
SDC1	1.4615752330187861	0.01420008303504423
CDH6	1.4597459092596003	0.03496010407280257
BICDL1	1.4524790956571183	0.026686500800280313
NRGN	1.4435262075858504	0.031914784565610615
CD8B	1.4432921679656774	0.04118779861337634
C16orf54	1.4432112366868977	0.044183924891859544
PMEPA1	1.4416693221557382	0.0038323664572240826
ZNF556	1.4415108428124959	0.04841520120082044
ARHGAP22	1.4378510610823954	0.017140986672533703
KCNN4	1.436439235054941	9.300578616832892e-4
IL2RA	1.435027898484624	0.038738483771422236
CCL22	1.4340831133870093	0.04745066536192355
ENSG00000260911	1.4298618156042424	0.01698918850785528
TREML2	1.426148485749308	0.033995874935541064
GALNT6	1.425321483431748	0.044822317906518805
RGCC	1.4232016906760734	0.0033978439986255176
C15orf48	1.4179601318287163	0.021827892120558377
SOCS1	1.416320092161675	0.026533219070924888
ANKRD1	1.4124948532851558	0.03775326097941475
ASTL	1.4042665063929296	0.01563914851102169
LIMD2	1.4038754982111037	0.01072105175016643
ITGA10	1.403399492439158	0.0346643280319599
TRGC1	1.3983182539433647	0.047528323994155526
NLRP12	1.3979745008384068	0.012966389115286843
ANO9	1.3950941417052198	0.048453541158590074
VCAN	1.3923115920816216	0.031565554078869296
RFLNA	1.3912113586123391	0.03852941975453652
LYPD3	1.3907812931842036	0.01460376609464282
TRAC	1.3880554962723026	0.03788129698639116
MFAP2	1.3804028683391654	0.01679570849023335
CCR12P	1.3802377921317466	0.027683824024604488
MMP25	1.3794585207728902	0.04089781909595472
NKILA	1.3763712807782464	0.035118605052132774
ENSG00000279369	1.3711073836278171	0.01738125233262317
PBX4	1.3669698397841952	0.028620531578746732
RASGRP2	1.36347901268366	0.032984170029575724
TBC1D10C	1.3575009653637116	0.027203316207873418
SIRPG	1.350515125261168	0.04243220458452496
SELL	1.3502856048960756	0.022486947505764847
LCK	1.344549162465603	0.03278833506283164
TESPA1	1.3439058083896978	0.027346803918062577
SH2D3C	1.3373339798950168	0.0306280595368767
ANKRD33B	1.3366137441011556	0.031108730051226587
SPHK1	1.3351810215829278	9.191237104769858e-4
SLC30A4-AS1	1.3343116982062122	0.008668847259499327
BCL11A	1.3301689007719422	0.00270202818775608
ICAM3	1.3285715186761706	0.031759528438920825
ENSG00000279259	1.3273017326519305	0.015366539635459755
IRF7	1.3262604458086866	0.04250491820015623
GIMAP7	1.3190271144416035	0.04620179075668334
DNAAF1	1.318882268315701	0.04414206133054701
TRAF1	1.3113402656194502	0.013061493357243745
CA12	1.3103089291883159	0.03838132990415538
ARID5A	1.3078595858897772	0.014321412877298526
TSPAN18	1.3043294743775038	0.00394019260076367
ZBED10P	1.3041167035014583	7.536283376800303e-6
HBEGF	1.3040043287842245	0.00524076980265799
SPNS2	1.3000601890436099	0.02620185958188049
TCF7	1.299724755101365	0.031830689383029825
ORM2	1.2936496132441668	0.03325533248507824
DKK1	1.2925556172196224	0.04333466777481469
PRDM8	1.2884502499730455	0.007532747047447195
TUBA4A	1.2882438321658842	0.023201723971182812
ENSG00000217801	1.2866415747414768	0.008139909068497488
CCDC78	1.2848312463135427	0.019653462297591903
CARMIL2	1.2845010988876742	0.03639668167944214
TGFA	1.2798511637055072	0.03715154211588679
ADORA2A-AS1	1.2783222619044805	0.03685755816661823
PSTPIP1	1.2773306095663417	0.04499681795371632
TRIM7	1.276811187811142	0.03552643542522647
FAM118A	1.2762999343529506	0.003603190362692577
NAV2-AS6	1.2756550900761954	0.02286697214951983
BCAP29	1.2701730788049888	0.03156685924546106
SHISAL2A	1.2693528437462616	0.03888500250643139
COTL1	1.268787471293897	0.0018122592517777491
CBLN1	1.2680977530716229	0.0290354208651525
IL10	1.2668443591471716	0.01123092734493904
YTHDC1	1.2657891499838176	0.006108077752850544
LFNG	1.264945151680117	0.034799814094533525
IL16	1.2601453874832245	0.027660235158591114
ENSG00000265982	1.259516598770716	0.04326799345451606
IKZF1	1.2581731791541009	0.048988795996920194
NUAK2	1.255772187808676	0.041292298143799304
SMPD3	1.2532398449627205	0.023258011350954098
ENSG00000266709	1.2490302534233009	0.04702743308396222
ZAP70	1.247701853882673	0.0436147670168431
TSSK6	1.2386862713811908	0.012920811126232591
CD93	1.2362269571527391	0.002541765929400782
CYP27B1	1.233658350526228	0.03605185924281801
ATP6V0C	1.2299380041361059	0.04552106635760782
ENSG00000275557	1.2251024841288856	0.02273614743196889
TRIM73	1.221287815660705	0.028832248826907266
MIR222HG	1.2207505387719921	0.014386503776985055
ENSG00000286190	1.2203623121955793	0.03781984144318493
CD44	1.2150883310879501	0.026548792411526353
LINC00996	1.2138113555997443	0.012439988701995914
GBGT1	1.2131165650553997	0.049780235343092664
CDHR3	1.2131070682306184	0.03126627556935354
LINC01215	1.2079303970014548	0.022572421371665315
UCP3	1.2070736558937154	0.04454222118853379
CLCF1	1.2056974748066434	0.02136246182638689
IER5	1.2049286801032635	0.0368043535547917
LTF	1.2044100127950528	0.034485591414475165
CNKSR1	1.203725285321511	0.04627681043385585
SPAG5-AS1	1.2030700081877892	0.016572433895992333
SPINT1	1.1909662394371316	0.025346849546394823
GAL3ST4	1.1902754868592376	0.033625816255599066
ITGB4	1.189406307273663	0.04530389416238156
PDGFB	1.1841343524132915	0.04386159989494726
ADGRE5	1.1839029208793832	0.019644660091108528
ANGPTL2	1.1833562071758852	0.034738527481245667
RASGRF2	1.1824505327120105	0.049387740145379125
GLA	1.1820693875218653	0.020079988801620645
TMEM204	1.1815025248872872	0.02557479067647866
ITM2A	1.172933662279448	0.03692279577365601
RFX8	1.1718508030353436	0.03564922597999057
SERPINE1	1.1702655928986798	0.04630318775679879
LYSMD2	1.1695768324027453	0.01990212022906482
RABGGTA	1.16857659178904	0.013188635279936066
SPTBN5	1.1674217780324816	0.019034304532439764
DIRAS3	1.166387851906008	0.04560821492030076
NPPB	1.1624901818257907	0.01554891447387191
CCDC71L	1.1621450936962956	0.0039782192253436
TOR4A	1.1580178552788691	0.02246341600834396
ARAP3	1.1569454219374582	0.008542602793088749
F2RL1	1.1568331106301633	0.019959079905968936
THBD	1.1520863414366098	0.028374138034862134
TMSB4XP8	1.1476240874903954	0.011869518686174859
RGS10	1.1436957042339653	0.04362142299957828
WDR97	1.1422480743344554	0.025969874911513122
FXYD5	1.1407513189426686	0.044675506612967944
ICAM1	1.1304734440710997	3.2641965238657645e-4
TRIM36	1.1219414930798848	0.01989595752141831
ZC3H12A	1.1214605205288142	1.716034956633946e-4
INA	1.1162052027848661	0.04106924515407815
SNHG12	1.104712096343469	0.03182238908633146
CDK5R1	1.1044033103272721	0.035973220491303054
PNPLA7	1.0930231449096854	0.03221574976393289
FAM229A	1.0912576694775262	0.012869719199605927
MAP3K8	1.0878986443540744	0.006185801432279638
WNT4	1.087530848703952	0.039643345078152536
RAC2	1.0814077902155679	0.03003560915235778
ABCA13	1.078765287924551	0.04169147499778861
TRIM52-AS1	1.0778817216835745	0.02030606276715905
UPP1	1.0755751484128169	1.326849695627561e-4
VASP	1.063214611401562	0.02515517188426483
BID	1.0574733808158103	0.02757571107872413
MXD3	1.0420056908567117	0.02522896762914092
TREM1	1.041464158012588	0.0421436649317747
EVA1C	1.0384382070206848	0.03144370824692836
ARHGEF4	1.0377189825018254	0.024738371970391256
MMP1	1.0326808508727001	0.020902166391037313
PNPLA1	1.0304141048770652	0.044802872980631576
DUSP2	1.029937681854362	0.04624176057450096
PDE4DIP	1.0288554875767055	0.005924004138689773
ENSG00000203644	1.0260250644091957	0.048893534516395123
TMSB4X	1.0254946342408986	0.027593880570226145
PRORSD1P	1.0242651084928491	0.014682692188291503
CSRP2	1.0195958789972754	0.007266698319691228
CCNE2	1.0194971333618432	0.022811609439132338
TNFAIP8L1	1.0159054564805847	0.04437220216892434
NPDC1	1.0124287210154046	0.01821279491278648
IL32	1.0096576550060796	0.005099963268982814
